land_size_sqm,house_size_sqm,no_of_rooms,no_of_bathrooms,living_room,parking_space,front_garden,swimming_pool,house_age,Land_Rate_per_Acre,property_value
201,189,3,3,0,1,0,1,18,5000000,137120
236,224,4,4,1,1,0,1,13,7800000,195728
258,240,4,5,1,1,1,1,6,2745000,211903
313,270,5,2,1,1,1,1,11,3100000,280631
233,217,3,4,1,1,0,0,6,3080000,168994
292,288,4,2,1,1,1,1,16,5947000,236111
370,344,6,6,1,1,1,1,21,3100000,292440
153,148,2,1,0,0,0,0,19,6700000,77573
188,174,3,3,0,1,0,0,18,25000000,139316
262,231,5,2,1,1,1,1,15,4133000,230580
113,108,1,1,0,0,0,0,6,3045000,72682
142,126,1,1,1,1,0,0,16,7998999,92117
234,230,4,5,0,1,1,0,1,6998999,185149
266,244,5,4,1,1,0,1,22,6998999,189975
233,213,4,3,1,1,0,1,2,6000000,191384
273,261,4,2,1,1,1,1,1,2899000,211269
198,198,3,3,0,0,1,0,9,3399000,158370
120,108,2,1,0,0,0,0,17,3100000,66370
392,386,6,7,1,1,1,1,22,4237000,363899
345,296,5,3,1,1,1,0,6,4054000,284237
239,221,5,5,1,1,1,1,13,3859000,189824
178,165,2,3,0,1,0,0,15,4237000,94776
313,288,5,3,1,1,1,1,2,3100000,258661
190,182,4,3,1,1,1,1,13,6200000,177324
291,282,4,2,1,1,0,1,11,3261999,249543
137,118,2,2,0,0,1,0,12,3482000,89701
449,390,6,6,1,1,1,1,12,4057000,381668
162,142,3,2,1,0,1,0,14,2848000,122709
161,153,3,3,0,0,0,0,20,4237000,132142
277,254,5,3,1,1,1,1,6,16000000,232619
257,222,5,5,1,1,1,1,5,23000000,211353
105,103,1,1,1,0,0,0,3,2848000,59119
277,263,5,5,1,1,1,1,5,3675000,238406
217,212,3,4,0,0,0,0,14,3180000,157693
181,154,3,1,0,1,0,1,9,23000000,137245
204,182,3,1,1,1,0,0,21,7900000,162297
221,199,4,4,1,1,1,1,17,13500000,175216
193,166,4,5,0,1,0,1,11,18500000,165097
282,258,4,2,1,1,1,0,12,5256000,221669
176,161,2,2,0,0,0,1,20,5256000,116152
144,131,2,3,0,0,0,1,10,5256000,120854
231,212,3,3,1,1,0,1,9,6528000,159165
302,285,5,4,1,1,1,1,9,6528000,288564
153,152,3,1,1,0,0,1,12,6800000,131952
297,286,4,2,1,1,0,1,15,5700000,252552
105,102,1,1,0,0,0,0,14,6500000,72037
158,156,2,1,0,0,1,0,7,8400000,98201
173,173,3,2,0,0,0,0,1,5750000,128447
251,243,4,5,1,1,1,1,18,8081999,207362
224,202,4,2,1,1,1,1,19,8120000,204630
346,304,6,7,1,1,1,1,16,4237000,289999
299,288,4,4,1,1,1,1,8,3261999,217160
200,184,3,3,1,0,0,0,5,6360000,139534
204,182,4,3,1,1,1,1,13,4054000,183935
204,177,4,3,1,1,1,1,22,4058000,174600
271,251,4,2,1,1,1,1,9,7208000,225148
225,201,3,2,0,0,0,1,18,5883000,177239
270,254,4,5,1,1,1,1,2,8400000,246186
207,194,4,3,1,1,1,1,17,8120000,169277
103,93,1,1,0,0,0,0,9,8120000,66614
257,222,4,3,1,1,1,1,10,7840000,231762
150,139,3,2,1,1,0,0,6,7840000,96605
354,348,5,3,1,1,1,1,18,6188000,274909
160,151,2,2,1,0,0,1,2,8120000,109029
518,471,7,6,1,1,1,1,5,8120000,440612
170,170,2,2,1,0,1,0,20,7840000,111139
363,313,6,6,1,1,1,1,21,6188000,271601
202,182,3,4,1,1,1,0,1,8400000,171333
288,270,4,3,1,1,1,1,15,8120000,237043
270,235,4,2,1,1,1,1,11,8120000,230506
180,171,2,2,0,0,0,0,3,7840000,113858
129,127,2,2,0,0,0,1,9,8400000,119493
176,160,3,1,1,0,1,0,15,8400000,130314
122,113,1,2,0,1,0,0,12,8400000,96332
130,114,2,1,0,0,0,0,5,8400000,79872
227,202,3,3,0,1,0,0,12,6360000,146836
245,244,4,4,1,1,1,1,12,7840000,195536
274,233,5,2,1,1,1,1,11,2848000,234409
165,157,3,1,1,0,0,0,3,6015000,120596
106,97,1,2,0,1,0,0,7,8400000,63677
120,110,2,3,1,0,1,0,3,5750000,71679
599,519,7,5,1,1,1,1,3,3200000,510056
329,328,6,5,1,1,1,1,7,3100000,286091
196,179,3,2,0,1,0,0,10,4057000,129420
104,96,1,1,1,1,0,0,7,8081999,70581
214,187,4,4,1,1,1,1,2,7840000,196731
277,266,4,4,0,1,1,1,8,7840000,223283
142,132,2,3,0,1,0,0,22,7208000,78583
236,222,4,4,1,1,1,1,5,5803000,218916
200,200,3,3,1,0,0,1,8,2848000,135304
287,256,5,4,1,1,1,1,11,4505000,260817
194,191,3,4,0,0,1,0,5,13500000,129140
125,109,1,1,1,1,0,0,9,4057000,87038
202,184,4,3,1,1,1,1,12,3859000,197462
221,202,4,4,1,1,1,1,11,5750000,214333
229,222,3,3,1,1,0,1,16,4505000,196262
198,198,4,3,1,1,1,1,16,4505000,166865
224,195,4,5,1,1,1,1,8,8081999,208566
172,170,2,2,0,0,1,0,13,4505000,125319
228,211,4,2,1,1,0,0,21,6625000,158199
122,114,2,2,0,1,0,0,6,3100000,93296
146,131,2,1,1,0,1,0,8,3482000,128225
351,325,5,5,1,1,1,1,21,2899000,286234
143,141,1,2,0,0,0,0,16,8400000,85088
255,249,5,3,1,1,1,0,11,6360000,201916
690,581,8,5,1,1,1,1,13,8400000,492896
231,230,3,4,0,0,0,0,14,7840000,133307
194,189,4,3,1,0,1,1,22,8400000,169703
195,195,3,3,1,0,0,0,14,7840000,142522
353,329,5,2,1,1,1,1,10,6188000,299302
216,200,4,2,1,1,1,1,4,8400000,197919
251,225,4,4,1,1,1,1,8,8120000,225562
229,217,3,2,1,1,1,0,11,4054000,163507
200,170,4,2,1,1,1,1,6,4240000,183783
248,233,4,5,0,1,1,1,5,2288000,221262
237,237,5,3,1,1,1,1,4,6188000,209699
275,243,5,4,1,1,1,1,15,8400000,263123
218,193,3,3,1,1,0,0,7,8120000,160106
220,218,4,2,1,1,1,1,14,5750000,175105
310,274,4,4,1,1,1,1,21,7208000,234437
280,251,5,5,1,1,1,1,6,2900000,244652
434,418,7,8,1,1,1,1,16,2900000,348477
120,118,1,2,0,0,1,0,2,2288000,82968
286,283,5,2,1,1,1,1,20,5750000,221257
239,215,3,2,1,0,1,0,19,6015000,148482
304,267,4,5,1,1,1,1,6,3433000,248755
318,295,6,6,1,1,1,1,4,3719000,262879
188,187,3,3,0,0,1,0,7,4933000,137151
150,147,2,2,0,0,1,0,6,4254000,106366
211,205,3,4,0,0,0,0,18,5350000,151355
214,209,3,4,0,0,1,0,21,33000000,138180
544,516,8,5,1,1,1,1,12,7000000,412486
231,231,3,2,0,0,1,0,16,8500000,188486
355,316,5,4,1,1,1,1,14,8900000,295436
112,112,1,1,0,0,0,1,14,9100000,86655
246,216,5,4,1,1,0,1,7,8700000,207164
142,126,1,2,1,1,0,0,6,9300000,106733
231,218,4,5,1,1,1,1,1,7100000,221591
236,221,4,2,1,1,1,1,11,6200000,206856
321,283,5,5,1,1,1,1,12,13300000,286439
315,270,5,4,0,1,1,1,5,11000000,279062
326,307,5,4,1,1,1,1,12,8400000,268161
245,222,4,3,1,1,1,1,6,6188000,235129
261,226,5,2,1,1,1,1,9,8120000,236331
125,125,1,1,0,0,0,0,5,39000000,89520
270,265,4,4,1,0,1,0,16,2840000,222124
155,138,3,4,0,0,1,0,7,4000000,102787
287,273,5,3,1,1,1,0,21,3100000,245796
243,221,4,4,0,1,1,1,13,3859000,210584
286,276,5,2,1,1,1,1,9,23500000,240682
171,162,3,2,1,1,1,0,20,23000000,133793
425,364,7,8,1,1,1,1,1,7208000,368437
572,556,8,9,0,1,1,1,13,6625000,421941
219,195,3,4,1,1,0,0,7,3800000,155933
121,106,2,1,0,1,1,0,12,3100000,108335
267,233,5,3,1,1,1,0,12,3096000,227275
134,122,2,1,0,1,0,0,22,3249000,79225
208,206,3,1,1,0,0,0,5,3400000,142931
224,222,4,5,1,0,1,1,14,3100000,178037
212,189,4,3,1,1,1,1,21,3475000,172341
280,264,5,2,1,1,1,1,14,5750000,198286
549,468,7,6,1,1,1,1,16,3100000,444330
176,151,3,3,1,0,0,1,3,2745000,145455
231,209,4,3,1,1,1,0,21,4057000,192079
281,243,5,5,1,1,1,1,15,2975000,217575
145,141,2,3,0,0,1,0,11,2975000,114734
191,163,3,2,1,1,0,0,14,3100000,147290
221,215,4,4,1,1,1,1,9,4500000,179520
151,139,3,1,0,1,0,0,17,15500000,120904
177,172,2,2,1,0,1,0,21,9400000,126172
220,198,4,2,1,1,1,0,16,7500000,198290
212,210,3,3,1,0,1,0,11,7000000,119991
250,226,4,2,1,1,1,1,5,4320000,208385
120,113,2,2,0,1,0,1,18,5700000,102555
227,221,3,3,1,1,1,0,9,2745000,189344
128,122,1,2,1,1,0,0,4,3045000,97665
206,193,3,4,1,1,1,0,19,13000000,145184
131,125,2,3,0,1,1,0,3,3180000,93382
294,253,4,2,1,1,1,1,19,3045000,235133
122,120,2,3,0,0,0,0,1,4054000,74034
134,119,2,1,0,1,0,0,6,2900000,102144
210,183,4,2,1,1,0,1,17,2975000,187831
297,270,5,2,1,1,1,1,19,3100000,271801
328,291,5,2,1,1,1,1,11,4864000,273187
347,313,6,5,1,0,0,1,3,7300000,289183
499,493,7,6,1,1,1,1,7,2856000,433051
136,134,1,2,0,0,0,0,17,8400000,81352
180,180,3,4,1,0,0,0,10,2848000,147526
216,189,4,2,1,1,1,1,1,3180000,190539
145,127,1,1,0,0,0,0,5,30000000,123899
536,527,7,5,1,1,1,1,15,20000000,420674
356,306,5,4,1,1,1,1,2,7356000,328901
119,110,1,1,1,1,0,0,15,3100000,82972
172,166,2,2,1,1,0,1,15,2848000,148644
145,132,2,3,0,1,0,0,1,6500000,111962
256,230,5,5,1,1,1,1,3,4060000,197002
562,519,7,6,1,1,1,1,14,3045000,485099
171,161,2,2,0,0,0,0,21,3261999,128772
132,130,1,2,1,0,0,0,11,6188000,97605
178,163,3,2,1,0,1,0,7,3100000,147141
222,189,3,1,0,1,0,1,11,4100000,198288
228,217,4,5,1,1,1,1,6,5610000,180291
245,212,4,2,1,1,1,1,15,8400000,200361
250,238,4,3,1,1,1,1,5,5472000,196842
401,375,7,4,1,1,1,1,14,6528000,325752
309,309,5,4,1,1,1,1,13,6528000,235166
110,100,1,1,0,1,0,0,7,2848000,66521
292,278,5,3,1,1,1,0,2,4057000,240994
242,215,4,4,1,1,1,1,9,6000000,207456
601,511,8,6,1,1,1,1,13,4133000,481802
190,187,3,1,0,0,1,0,17,5160000,119151
246,239,4,2,1,1,1,1,6,6528000,216358
210,184,3,2,0,1,0,0,5,5256000,148592
153,143,2,3,0,0,0,0,8,3050000,123529
127,115,2,2,1,1,0,0,12,2288000,82209
166,145,3,4,1,1,0,1,2,2800000,126866
305,278,4,5,1,1,1,1,3,8400000,265178
149,131,2,2,0,1,1,0,12,8400000,119781
213,202,4,4,1,1,1,1,6,8400000,193498
327,295,6,4,1,1,1,1,15,8400000,262474
442,385,6,4,1,1,1,1,9,7840000,360224
390,362,6,5,1,1,1,1,8,6188000,312330
252,241,4,5,1,1,1,1,9,6528000,201107
229,226,4,4,1,1,1,1,19,8120000,173110
306,280,4,3,1,1,1,1,13,7840000,220451
126,125,1,2,0,0,0,0,14,8400000,79511
215,211,3,1,1,0,0,0,9,4505000,171910
424,372,6,7,1,1,1,1,12,2288000,321398
209,203,3,3,1,0,0,1,19,8200000,146158
179,174,3,1,0,0,0,1,21,2800000,139217
336,326,5,3,1,1,1,1,20,8400000,267165
140,131,1,1,1,1,0,0,21,8400000,88173
151,151,3,3,1,0,1,0,16,6188000,98756
215,199,4,5,1,1,1,1,8,3859000,158572
293,276,5,3,1,1,1,1,5,12700000,229259
328,325,5,4,1,1,1,1,13,4133000,313875
261,252,4,3,1,1,0,1,15,3261999,213354
154,151,2,1,0,0,1,0,3,6917000,101158
212,208,3,2,0,0,1,0,10,4133000,165277
270,238,5,2,1,1,1,1,18,3100000,223777
109,95,1,1,1,0,0,0,17,3260000,57044
155,132,2,3,0,1,0,1,13,4300000,140744
216,197,4,2,1,1,1,1,2,3100000,186713
116,111,1,2,1,0,0,0,18,6500000,82136
185,169,3,3,1,1,1,0,11,45000000,129389
578,499,7,6,0,1,1,1,5,2745000,469156
130,117,2,3,1,1,0,0,12,4505000,116245
302,260,5,3,1,1,1,1,9,8081999,224795
283,264,5,5,1,1,1,0,9,4305000,226978
109,98,1,1,1,1,0,0,22,3100000,77721
130,112,1,1,0,1,0,0,9,4950000,69406
139,139,2,2,1,0,0,1,2,2745000,121103
195,169,4,3,0,1,1,1,12,3079000,173035
595,556,7,7,1,1,1,1,10,8120000,555334
245,220,4,4,1,1,1,1,10,6043000,195496
310,303,4,4,1,1,1,0,8,3484000,254034
189,181,2,1,0,0,0,1,4,23000000,136343
175,168,3,3,1,1,0,1,22,4144000,136665
303,268,4,4,0,1,1,1,5,7000000,281958
264,236,4,3,1,1,1,1,2,4133000,222586
228,205,3,2,0,1,0,0,6,3100000,141908
312,282,5,2,1,1,1,0,15,8400000,234647
268,251,5,2,1,1,1,1,13,7840000,229880
237,215,3,4,1,1,0,1,7,2849000,177445
233,223,5,4,1,1,1,1,7,3100000,220054
146,127,1,2,1,0,0,0,13,23000000,96471
208,188,4,3,1,1,1,0,18,4237000,201859
256,223,4,3,1,1,0,0,19,2288000,180502
247,212,5,4,1,1,1,1,2,8400000,220485
235,233,3,4,1,0,0,1,22,6188000,173190
118,103,1,1,1,1,0,0,19,8120000,95427
156,136,3,3,0,0,0,0,7,3099000,83131
234,220,3,1,0,0,0,1,21,2288000,187574
181,163,3,3,0,1,0,1,22,10000000,151234
345,341,6,4,1,1,1,1,6,4133000,282885
225,209,3,4,0,0,0,0,13,2166000,154152
519,444,7,4,1,1,1,1,9,4057000,419080
106,92,1,1,0,1,0,0,4,6500000,73772
359,314,5,5,1,1,1,1,1,3120000,334511
308,292,4,5,1,1,0,1,17,5900000,247208
293,267,4,4,1,1,1,1,10,4000000,214469
273,256,4,5,0,1,1,1,4,6360000,222355
219,208,4,4,1,1,1,0,1,3800000,159084
328,288,5,4,1,1,1,1,4,3100000,284038
126,126,1,1,0,0,0,0,6,4500000,70474
192,191,3,1,1,0,1,0,18,6500000,103359
348,340,5,5,0,1,1,1,22,3800000,292845
294,251,5,5,1,1,1,1,2,3800000,259100
356,332,5,5,0,1,1,1,2,2288000,308278
457,432,6,6,1,1,1,1,12,2288000,364322
435,422,7,6,1,1,1,1,11,6094000,369328
132,124,1,2,1,0,0,0,1,4000000,60555
288,258,4,5,1,1,0,1,22,4000000,229668
129,120,2,2,0,1,1,0,10,3800000,116118
264,256,4,3,0,1,1,1,11,3800000,219455
175,154,2,1,0,1,0,0,19,4000000,145499
210,188,3,1,0,1,0,1,7,3800000,154474
578,559,7,8,1,1,1,1,13,3100000,462226
345,334,5,2,1,1,1,1,1,3100000,287197
240,221,3,3,1,1,0,1,3,4833000,188341
198,169,4,4,1,1,1,1,9,3800000,161540
161,150,2,3,0,1,1,0,2,3900000,133670
239,204,5,4,1,1,1,1,19,3800000,216126
177,165,2,1,0,1,0,0,15,3800000,117793
272,252,4,3,1,1,1,1,13,4860000,216932
175,163,3,2,1,1,0,0,7,2851000,113635
269,239,4,2,1,1,0,1,1,3180000,225638
116,110,1,1,1,0,0,0,7,6200000,83267
167,148,3,3,1,0,0,0,18,6700000,103161
160,138,2,3,0,1,0,1,20,4300000,128835
219,194,4,5,1,1,0,1,11,7000000,201415
548,491,7,5,1,1,1,1,12,2975000,434778
214,209,3,2,1,0,1,0,7,2900000,167094
284,246,4,3,1,1,1,1,12,7593000,224349
122,111,1,1,1,0,0,0,11,8120000,61005
184,160,3,3,1,1,0,1,17,3800000,150865
178,153,2,1,0,1,0,0,21,7350000,129186
259,247,4,4,1,1,0,1,5,2288000,187421
146,131,1,2,0,0,0,0,16,6528000,99269
301,266,4,3,1,1,0,1,2,6528000,253302
262,251,4,2,1,1,0,1,2,6528000,217311
265,226,4,2,1,1,1,1,5,8400000,211405
293,258,4,3,1,1,1,0,3,7840000,211627
237,207,5,4,1,1,1,1,16,8400000,188706
315,309,5,2,1,1,1,1,14,8400000,257898
169,152,3,1,0,1,0,1,13,4133000,152107
207,201,3,2,1,1,0,1,16,4800000,160042
303,270,4,5,1,1,1,1,19,8120000,230600
149,136,1,2,0,1,0,0,17,8400000,102387
156,144,2,3,0,1,0,1,7,6528000,122437
217,215,4,2,1,1,1,1,18,5256000,162750
271,257,4,3,0,1,1,1,2,3100000,229333
556,472,8,5,1,1,1,1,5,3565000,487202
217,198,4,3,1,1,1,1,4,3100000,162343
138,121,2,2,1,1,0,1,8,7900000,131764
202,176,4,5,1,1,1,1,7,5300000,185731
236,202,3,1,1,1,1,0,21,7840000,174832
459,432,7,5,1,1,1,1,13,17600000,414339
139,133,2,1,0,1,0,0,21,6580000,87916
255,231,5,5,1,1,1,1,21,6500000,217314
306,303,5,3,1,0,1,1,12,12000000,254685
321,318,5,2,1,1,1,0,9,8600000,249379
127,125,1,1,0,0,0,0,18,4320000,70878
228,201,3,4,1,0,0,0,7,3045000,158796
228,219,3,1,1,0,0,1,18,4133000,171327
589,540,7,8,1,1,1,1,1,3482000,466090
278,256,5,3,1,1,1,1,14,2288000,245744
217,213,3,3,0,0,0,1,16,6400000,136267
317,271,5,3,1,1,1,1,8,5320000,256331
235,202,5,5,1,1,1,1,10,7038000,217545
230,205,4,2,1,1,1,1,5,3101000,200640
230,209,5,2,1,1,1,1,5,6094000,187211
236,231,5,4,1,1,1,1,20,7840000,210453
256,241,5,2,1,1,1,1,2,8400000,228680
129,119,1,2,0,0,0,0,8,6858000,91130
283,246,5,5,1,1,1,1,18,3180000,201186
284,261,5,2,1,1,1,0,16,4144000,206799
273,254,4,5,1,1,0,1,22,3801000,199661
234,204,4,3,0,1,0,0,14,3030000,176994
223,215,4,3,1,1,1,1,10,4146000,197182
236,213,3,3,0,0,0,1,3,3100000,193998
300,277,4,5,1,1,1,1,6,4237000,275385
120,108,2,1,0,1,0,1,15,4054000,104659
171,165,3,1,0,0,0,0,1,2899000,132813
220,202,3,2,0,0,1,0,19,3045000,124331
340,313,5,3,1,1,1,0,7,3806000,270665
260,252,4,4,1,1,1,0,12,3800000,194719
171,159,3,3,1,0,0,1,5,6100000,157885
276,270,4,5,1,1,1,1,11,3650000,251355
419,419,7,8,1,1,1,1,4,6090000,359759
141,123,1,1,0,1,1,0,5,3946000,97824
202,173,4,3,1,1,0,1,3,3800000,163604
160,139,3,1,0,0,1,0,22,3261999,115819
204,190,3,1,0,1,1,0,18,2900000,154226
191,168,4,2,1,1,1,1,12,2900000,163816
177,177,3,4,1,0,0,1,19,6000000,155553
265,263,4,5,1,1,0,1,13,4057000,211661
216,199,4,2,1,1,1,1,21,4054000,184707
150,145,1,1,0,0,0,0,5,3261999,102639
236,202,4,3,1,1,1,1,4,3045000,190095
298,285,4,2,0,1,1,0,6,3180000,209657
600,549,8,5,1,1,1,1,17,15000000,461944
195,179,3,3,0,1,0,0,3,11200000,159617
308,307,4,3,1,1,1,1,5,18400000,266912
341,334,5,2,1,1,1,1,17,10000000,259339
236,217,4,3,1,1,1,1,4,16500000,188580
171,153,3,1,0,1,0,1,16,9851000,112872
144,134,2,3,1,1,1,0,19,15400000,115755
222,222,3,2,0,0,0,0,8,16000000,156443
614,519,8,8,1,1,1,1,1,13799999,505628
226,199,3,3,1,0,0,1,9,10400000,176050
195,189,3,4,1,1,1,0,20,16900000,148716
277,272,4,2,1,1,0,1,22,21500000,187658
226,217,3,3,0,1,0,1,20,19000000,190954
227,206,3,4,1,1,0,0,11,16399999,201715
295,261,4,3,1,1,1,1,6,11200000,228924
557,522,7,4,1,1,1,1,7,9257000,436295
213,187,4,3,1,1,1,1,16,8990000,170024
166,143,3,1,1,0,0,1,13,7368000,155388
323,287,5,3,1,1,1,1,10,8650000,272332
138,123,1,1,1,0,0,0,3,8091000,105807
208,183,4,5,1,1,0,0,17,7794000,170442
252,240,4,2,1,1,0,1,17,17100000,216626
261,247,5,5,1,1,1,1,13,17500000,244312
201,178,3,3,1,1,1,0,22,17100000,174628
263,227,4,4,1,1,1,0,22,11500000,180876
235,235,5,5,1,1,1,1,16,5814000,194699
210,183,3,2,1,1,1,0,6,6126000,170996
273,260,4,3,1,1,1,1,13,7738000,198767
141,126,1,1,1,0,0,0,2,5219000,101111
104,102,1,1,0,0,0,1,7,8103000,84215
268,268,4,4,1,1,1,0,19,5840000,214119
324,294,5,2,1,1,1,1,21,4184000,317564
357,317,5,5,1,1,1,1,2,4078000,308434
297,288,5,2,1,1,1,1,3,5698000,253776
113,111,1,2,0,0,0,0,14,4510000,63983
307,275,5,4,1,1,1,0,4,4989000,248519
218,209,3,4,1,1,1,0,15,4246000,170894
180,167,2,2,0,1,0,1,21,10300000,141977
170,146,3,1,0,1,1,0,17,8275000,147953
298,293,5,5,1,1,1,1,9,11600000,256725
350,310,5,3,1,1,1,1,4,11700000,279998
285,271,5,5,0,1,1,1,22,11500000,216403
210,209,3,2,1,0,0,1,3,20000000,161878
135,115,2,2,0,1,0,0,18,6000000,93673
335,295,5,2,1,1,1,1,3,18400000,290408
544,520,7,8,1,1,1,1,14,10200000,445859
227,217,3,1,1,0,0,0,4,10400000,148368
232,227,4,2,1,0,1,1,17,8484000,193229
256,222,4,3,1,1,1,1,3,8484000,222795
366,332,6,5,1,1,1,1,8,10000000,310874
307,281,5,3,1,1,1,1,18,12300000,254003
394,338,6,4,1,1,1,1,20,9516000,337893
240,225,5,5,1,1,1,1,10,16700000,222895
435,433,6,4,1,1,1,1,17,20200000,350469
725,720,8,9,1,1,1,1,6,18000000,600911
316,284,5,2,1,1,1,1,21,17200000,235364
298,272,5,3,1,1,1,1,16,11700000,238390
188,161,3,1,0,0,0,0,21,11200000,122039
266,243,5,5,1,1,1,0,9,20000000,208523
170,148,3,4,1,1,0,0,1,6600000,107954
207,182,4,5,0,1,1,1,22,3859000,200328
134,118,1,1,1,0,0,0,22,2288000,66501
157,143,3,1,1,1,1,0,13,2745000,138940
210,209,3,4,1,0,1,0,18,3859000,162267
215,214,3,1,1,0,1,0,18,2745000,152985
421,369,6,6,1,1,1,1,11,8083000,364020
194,178,4,4,1,1,1,1,18,7900000,163060
224,211,3,2,1,0,0,0,7,46000000,150819
481,430,7,8,1,1,1,1,19,3045000,379563
154,139,2,2,0,1,0,1,17,3116000,117419
276,267,4,3,1,1,1,1,22,3123000,220950
276,253,4,3,1,1,1,0,11,3100000,196588
292,281,4,3,1,1,1,1,22,4020000,249436
214,209,4,4,1,0,0,1,10,4133000,176544
596,546,7,7,1,1,1,1,10,3859000,504998
138,128,1,1,1,0,0,0,12,3311999,94838
566,531,7,6,1,1,1,1,13,2500000,451547
100,95,1,1,1,0,0,0,11,4144000,83996
195,190,4,5,0,0,0,1,12,3113000,152240
210,196,4,2,1,1,1,1,1,3554000,169495
324,299,5,4,1,1,1,1,16,3100000,263755
248,248,4,3,1,0,1,1,14,2745000,169834
191,171,4,4,1,1,1,1,2,6500000,191526
217,193,4,2,1,1,1,1,8,3400000,178761
357,323,5,5,1,1,1,1,7,2899000,350032
219,201,3,3,1,1,0,1,9,8000000,155852
361,343,6,5,1,1,1,1,2,6605000,309079
262,234,4,4,1,1,1,1,12,3100000,198710
270,252,5,3,1,1,1,1,7,3859000,262941
600,557,7,8,1,1,1,1,5,2288000,493368
431,381,6,4,1,1,1,1,9,3045000,346409
303,261,4,4,1,1,1,1,19,28000000,251295
284,246,4,2,1,1,1,1,19,2975000,234010
175,151,3,2,1,1,0,0,5,2969000,125080
182,164,2,2,0,1,0,0,11,8000000,117982
155,155,3,1,1,0,0,1,9,5000000,155906
519,506,7,7,1,1,1,1,4,3300000,429117
262,233,4,2,1,1,1,1,17,4200000,224140
280,272,4,3,1,1,0,1,20,5467000,228012
238,238,5,4,1,1,1,1,20,6743000,189143
228,227,4,5,1,1,1,1,17,3172000,183264
213,204,4,4,0,1,1,1,1,2500000,175621
155,153,2,3,0,0,0,0,4,3046000,110488
141,123,2,2,0,0,1,0,7,3100000,104524
194,165,3,4,0,1,0,1,17,3100000,168839
174,156,3,4,1,1,0,0,14,3100000,133561
230,219,4,5,1,1,0,1,4,3100000,181601
123,118,1,1,0,0,0,0,4,3800000,70555
161,146,3,2,0,1,0,0,13,2355000,127806
280,251,4,4,1,1,1,0,2,3030000,230944
328,312,5,3,1,1,1,1,6,3100000,286363
183,169,2,1,0,1,0,0,1,9100000,121134
331,329,6,5,1,1,1,1,19,260000000,279025
125,125,1,2,0,0,0,0,2,300000000,78310
243,210,4,3,1,1,1,1,6,4057000,178970
305,300,4,3,0,1,1,1,8,30000000,208632
260,260,5,2,1,1,1,1,15,3100000,193754
339,338,5,4,1,1,1,1,8,4144000,294767
319,300,5,3,1,1,1,1,4,3692000,257297
162,143,3,1,1,0,1,0,1,3946000,126006
153,135,3,3,1,1,0,0,18,3801000,115932
462,451,6,7,1,1,1,1,8,2700000,378390
288,268,4,4,1,1,1,1,4,3100000,266133
296,265,4,5,0,1,1,1,9,4250000,227185
215,191,3,1,0,0,1,0,20,3100000,143477
271,238,4,3,1,1,1,1,20,2745000,226495
148,132,1,2,0,0,0,0,13,3100000,82225
360,318,5,5,1,1,1,1,1,4176000,325864
267,244,5,5,0,1,1,1,21,3293000,210471
208,193,3,1,0,0,1,0,4,5750000,133612
263,243,5,3,1,1,1,1,11,3859000,196636
187,169,2,1,0,0,0,1,5,7020000,119541
330,312,5,2,1,1,1,1,3,3859000,282510
310,271,5,2,1,1,1,0,5,2745000,252888
322,306,5,5,1,1,1,1,4,3859000,262696
297,277,5,2,1,1,1,1,15,2745000,241813
198,172,4,2,0,1,1,0,4,8138000,177584
234,205,5,3,1,1,1,1,6,6500000,209917
301,298,5,2,1,0,1,1,8,8000000,260909
117,102,1,1,0,0,1,0,9,3859000,97087
194,182,4,3,0,1,1,1,2,3309000,176801
287,259,4,5,1,1,1,0,8,6200000,219636
409,403,6,7,1,1,1,1,20,6500000,302855
107,103,1,1,0,0,0,0,6,8500000,87009
442,417,6,4,1,1,1,1,6,7155000,415335
204,200,3,1,1,0,0,0,13,10200000,148077
183,160,3,1,0,1,0,0,11,5223000,121004
158,146,3,2,1,1,0,0,10,4940000,144329
279,251,5,2,1,1,1,1,14,6792000,198409
236,227,3,1,1,0,1,0,11,5913000,161413
287,280,5,4,1,1,1,1,11,2975000,258554
157,147,2,2,0,1,0,0,11,11800000,99047
233,204,3,4,1,1,0,1,12,19000000,184289
195,176,3,2,0,0,0,0,1,3390000,127019
179,161,3,4,0,1,0,1,10,2499000,138309
141,120,2,2,0,1,0,0,4,2800000,86112
225,216,4,3,0,1,1,1,17,4237000,159535
464,425,6,4,1,1,1,1,6,5814000,411918
271,253,5,3,1,1,1,1,11,11800000,242661
441,381,6,7,1,1,1,1,20,28000000,364838
237,221,4,4,1,1,1,0,16,5400000,189172
197,172,4,2,1,1,1,1,22,4237000,188114
122,106,2,1,1,1,0,1,20,3800000,105860
127,115,1,1,1,1,0,1,21,3950000,97168
351,317,5,4,1,1,1,1,7,6100000,308320
362,353,6,5,1,1,1,1,18,3800000,277345
252,248,4,2,1,1,1,1,16,3946000,230307
200,193,4,3,1,1,1,1,22,6094000,167135
283,281,5,5,1,0,1,1,16,3700000,236414
239,215,5,2,1,1,1,1,10,6043000,218695
143,137,2,1,1,1,1,0,8,4674000,121905
568,545,8,8,1,1,1,1,19,3482000,417856
293,255,4,3,1,1,1,0,3,3261999,225575
269,262,5,2,1,1,0,1,11,4057000,227495
229,203,3,2,1,1,0,0,5,2848000,166727
