land_size_sqm,house_size_sqm,no_of_rooms,no_of_bathrooms,living_room,parking_space,front_garden,swimming_pool,house_age,Land_Rate_per_Acre,property_value
172,170,2,2,0,0,1,0,13,125319,4505000
228,211,4,2,1,1,0,0,21,158199,6625000
122,114,2,2,0,1,0,0,6,93296,3100000
146,131,2,1,1,0,1,0,8,128225,3482000
351,325,5,5,1,1,1,1,21,286234,2899000
143,141,1,2,0,0,0,0,16,85088,8400000
255,249,5,3,1,1,1,0,11,201916,6360000
690,581,8,5,1,1,1,1,13,492896,8400000
231,230,3,4,0,0,0,0,14,133307,7840000
194,189,4,3,1,0,1,1,22,169703,8400000
195,195,3,3,1,0,0,0,14,142522,7840000
353,329,5,2,1,1,1,1,10,299302,6188000
216,200,4,2,1,1,1,1,4,197919,8400000
251,225,4,4,1,1,1,1,8,225562,8120000
229,217,3,2,1,1,1,0,11,163507,4054000
200,170,4,2,1,1,1,1,6,183783,4240000
248,233,4,5,0,1,1,1,5,221262,2288000
237,237,5,3,1,1,1,1,4,209699,6188000
275,243,5,4,1,1,1,1,15,263123,8400000
218,193,3,3,1,1,0,0,7,160106,8120000
220,218,4,2,1,1,1,1,14,175105,5750000
310,274,4,4,1,1,1,1,21,234437,7208000
280,251,5,5,1,1,1,1,6,244652,2900000
434,418,7,8,1,1,1,1,16,348477,2900000
120,118,1,2,0,0,1,0,2,82968,2288000
286,283,5,2,1,1,1,1,20,221257,5750000
239,215,3,2,1,0,1,0,19,148482,6015000
304,267,4,5,1,1,1,1,6,248755,3433000
318,295,6,6,1,1,1,1,4,262879,3719000
188,187,3,3,0,0,1,0,7,137151,4933000
150,147,2,2,0,0,1,0,6,106366,4254000
211,205,3,4,0,0,0,0,18,151355,5350000
214,209,3,4,0,0,1,0,21,138180,33000000
544,516,8,5,1,1,1,1,12,412486,7000000
231,231,3,2,0,0,1,0,16,188486,8500000
355,316,5,4,1,1,1,1,14,295436,8900000
112,112,1,1,0,0,0,1,14,86655,9100000
246,216,5,4,1,1,0,1,7,207164,8700000
142,126,1,2,1,1,0,0,6,106733,9300000
231,218,4,5,1,1,1,1,1,221591,7100000
236,221,4,2,1,1,1,1,11,206856,6200000
321,283,5,5,1,1,1,1,12,286439,13300000
315,270,5,4,0,1,1,1,5,279062,11000000
326,307,5,4,1,1,1,1,12,268161,8400000
245,222,4,3,1,1,1,1,6,235129,6188000
261,226,5,2,1,1,1,1,9,236331,8120000
125,125,1,1,0,0,0,0,5,89520,39000000
270,265,4,4,1,0,1,0,16,222124,2840000
155,138,3,4,0,0,1,0,7,102787,4000000
287,273,5,3,1,1,1,0,21,245796,3100000
243,221,4,4,0,1,1,1,13,210584,3859000
286,276,5,2,1,1,1,1,9,240682,23500000
171,162,3,2,1,1,1,0,20,133793,23000000
425,364,7,8,1,1,1,1,1,368437,7208000
572,556,8,9,0,1,1,1,13,421941,6625000
219,195,3,4,1,1,0,0,7,155933,3800000
121,106,2,1,0,1,1,0,12,108335,3100000
267,233,5,3,1,1,1,0,12,227275,3096000
134,122,2,1,0,1,0,0,22,79225,3249000
208,206,3,1,1,0,0,0,5,142931,3400000
224,222,4,5,1,0,1,1,14,178037,3100000
212,189,4,3,1,1,1,1,21,172341,3475000
280,264,5,2,1,1,1,1,14,198286,5750000
549,468,7,6,1,1,1,1,16,444330,3100000
176,151,3,3,1,0,0,1,3,145455,2745000
231,209,4,3,1,1,1,0,21,192079,4057000
281,243,5,5,1,1,1,1,15,217575,2975000
145,141,2,3,0,0,1,0,11,114734,2975000
191,163,3,2,1,1,0,0,14,147290,3100000
221,215,4,4,1,1,1,1,9,179520,4500000
151,139,3,1,0,1,0,0,17,120904,15500000
177,172,2,2,1,0,1,0,21,126172,9400000
220,198,4,2,1,1,1,0,16,198290,7500000
212,210,3,3,1,0,1,0,11,119991,7000000
250,226,4,2,1,1,1,1,5,208385,4320000
120,113,2,2,0,1,0,1,18,102555,5700000
227,221,3,3,1,1,1,0,9,189344,2745000
128,122,1,2,1,1,0,0,4,97665,3045000
206,193,3,4,1,1,1,0,19,145184,13000000
131,125,2,3,0,1,1,0,3,93382,3180000
294,253,4,2,1,1,1,1,19,235133,3045000
122,120,2,3,0,0,0,0,1,74034,4054000
134,119,2,1,0,1,0,0,6,102144,2900000
210,183,4,2,1,1,0,1,17,187831,2975000
297,270,5,2,1,1,1,1,19,271801,3100000
328,291,5,2,1,1,1,1,11,273187,4864000
347,313,6,5,1,0,0,1,3,289183,7300000
499,493,7,6,1,1,1,1,7,433051,2856000
136,134,1,2,0,0,0,0,17,81352,8400000
180,180,3,4,1,0,0,0,10,147526,2848000
216,189,4,2,1,1,1,1,1,190539,3180000
145,127,1,1,0,0,0,0,5,123899,30000000
536,527,7,5,1,1,1,1,15,420674,20000000
356,306,5,4,1,1,1,1,2,328901,7356000
119,110,1,1,1,1,0,0,15,82972,3100000
172,166,2,2,1,1,0,1,15,148644,2848000
145,132,2,3,0,1,0,0,1,111962,6500000
256,230,5,5,1,1,1,1,3,197002,4060000
562,519,7,6,1,1,1,1,14,485099,3045000
171,161,2,2,0,0,0,0,21,128772,3261999
132,130,1,2,1,0,0,0,11,97605,6188000
178,163,3,2,1,0,1,0,7,147141,3100000
222,189,3,1,0,1,0,1,11,198288,4100000
228,217,4,5,1,1,1,1,6,180291,5610000
245,212,4,2,1,1,1,1,15,200361,8400000
250,238,4,3,1,1,1,1,5,196842,5472000
401,375,7,4,1,1,1,1,14,325752,6528000
309,309,5,4,1,1,1,1,13,235166,6528000
110,100,1,1,0,1,0,0,7,66521,2848000
292,278,5,3,1,1,1,0,2,240994,4057000
242,215,4,4,1,1,1,1,9,207456,6000000
601,511,8,6,1,1,1,1,13,481802,4133000
190,187,3,1,0,0,1,0,17,119151,5160000
246,239,4,2,1,1,1,1,6,216358,6528000
210,184,3,2,0,1,0,0,5,148592,5256000
153,143,2,3,0,0,0,0,8,123529,3050000
127,115,2,2,1,1,0,0,12,82209,2288000
166,145,3,4,1,1,0,1,2,126866,2800000
305,278,4,5,1,1,1,1,3,265178,8400000
149,131,2,2,0,1,1,0,12,119781,8400000
213,202,4,4,1,1,1,1,6,193498,8400000
327,295,6,4,1,1,1,1,15,262474,8400000
442,385,6,4,1,1,1,1,9,360224,7840000
390,362,6,5,1,1,1,1,8,312330,6188000
252,241,4,5,1,1,1,1,9,201107,6528000
229,226,4,4,1,1,1,1,19,173110,8120000
306,280,4,3,1,1,1,1,13,220451,7840000
126,125,1,2,0,0,0,0,14,79511,8400000
215,211,3,1,1,0,0,0,9,171910,4505000
424,372,6,7,1,1,1,1,12,321398,2288000
209,203,3,3,1,0,0,1,19,146158,8200000
179,174,3,1,0,0,0,1,21,139217,2800000
336,326,5,3,1,1,1,1,20,267165,8400000
140,131,1,1,1,1,0,0,21,88173,8400000
151,151,3,3,1,0,1,0,16,98756,6188000
215,199,4,5,1,1,1,1,8,158572,3859000
293,276,5,3,1,1,1,1,5,229259,12700000
328,325,5,4,1,1,1,1,13,313875,4133000
261,252,4,3,1,1,0,1,15,213354,3261999
154,151,2,1,0,0,1,0,3,101158,6917000
212,208,3,2,0,0,1,0,10,165277,4133000
270,238,5,2,1,1,1,1,18,223777,3100000
109,95,1,1,1,0,0,0,17,57044,3260000
155,132,2,3,0,1,0,1,13,140744,4300000
216,197,4,2,1,1,1,1,2,186713,3100000
116,111,1,2,1,0,0,0,18,82136,6500000
185,169,3,3,1,1,1,0,11,129389,45000000
578,499,7,6,0,1,1,1,5,469156,2745000
130,117,2,3,1,1,0,0,12,116245,4505000
302,260,5,3,1,1,1,1,9,224795,8081999
283,264,5,5,1,1,1,0,9,226978,4305000
109,98,1,1,1,1,0,0,22,77721,3100000
130,112,1,1,0,1,0,0,9,69406,4950000
139,139,2,2,1,0,0,1,2,121103,2745000
195,169,4,3,0,1,1,1,12,173035,3079000
595,556,7,7,1,1,1,1,10,555334,8120000
245,220,4,4,1,1,1,1,10,195496,6043000
310,303,4,4,1,1,1,0,8,254034,3484000
189,181,2,1,0,0,0,1,4,136343,23000000
175,168,3,3,1,1,0,1,22,136665,4144000
303,268,4,4,0,1,1,1,5,281958,7000000
264,236,4,3,1,1,1,1,2,222586,4133000
228,205,3,2,0,1,0,0,6,141908,3100000
312,282,5,2,1,1,1,0,15,234647,8400000
268,251,5,2,1,1,1,1,13,229880,7840000
237,215,3,4,1,1,0,1,7,177445,2849000
233,223,5,4,1,1,1,1,7,220054,3100000
146,127,1,2,1,0,0,0,13,96471,23000000
208,188,4,3,1,1,1,0,18,201859,4237000
256,223,4,3,1,1,0,0,19,180502,2288000
247,212,5,4,1,1,1,1,2,220485,8400000
235,233,3,4,1,0,0,1,22,173190,6188000
118,103,1,1,1,1,0,0,19,95427,8120000
156,136,3,3,0,0,0,0,7,83131,3099000
234,220,3,1,0,0,0,1,21,187574,2288000
181,163,3,3,0,1,0,1,22,151234,10000000
345,341,6,4,1,1,1,1,6,282885,4133000
225,209,3,4,0,0,0,0,13,154152,2166000
519,444,7,4,1,1,1,1,9,419080,4057000
106,92,1,1,0,1,0,0,4,73772,6500000
359,314,5,5,1,1,1,1,1,334511,3120000
308,292,4,5,1,1,0,1,17,247208,5900000
293,267,4,4,1,1,1,1,10,214469,4000000
273,256,4,5,0,1,1,1,4,222355,6360000
219,208,4,4,1,1,1,0,1,159084,3800000
328,288,5,4,1,1,1,1,4,284038,3100000
126,126,1,1,0,0,0,0,6,70474,4500000
192,191,3,1,1,0,1,0,18,103359,6500000
348,340,5,5,0,1,1,1,22,292845,3800000
294,251,5,5,1,1,1,1,2,259100,3800000
356,332,5,5,0,1,1,1,2,308278,2288000
457,432,6,6,1,1,1,1,12,364322,2288000
435,422,7,6,1,1,1,1,11,369328,6094000
132,124,1,2,1,0,0,0,1,60555,4000000
288,258,4,5,1,1,0,1,22,229668,4000000
129,120,2,2,0,1,1,0,10,116118,3800000
264,256,4,3,0,1,1,1,11,219455,3800000
175,154,2,1,0,1,0,0,19,145499,4000000
210,188,3,1,0,1,0,1,7,154474,3800000
578,559,7,8,1,1,1,1,13,462226,3100000
345,334,5,2,1,1,1,1,1,287197,3100000
240,221,3,3,1,1,0,1,3,188341,4833000
198,169,4,4,1,1,1,1,9,161540,3800000
161,150,2,3,0,1,1,0,2,133670,3900000
239,204,5,4,1,1,1,1,19,216126,3800000
177,165,2,1,0,1,0,0,15,117793,3800000
272,252,4,3,1,1,1,1,13,216932,4860000
175,163,3,2,1,1,0,0,7,113635,2851000
269,239,4,2,1,1,0,1,1,225638,3180000
116,110,1,1,1,0,0,0,7,83267,6200000
167,148,3,3,1,0,0,0,18,103161,6700000
160,138,2,3,0,1,0,1,20,128835,4300000
219,194,4,5,1,1,0,1,11,201415,7000000
548,491,7,5,1,1,1,1,12,434778,2975000
214,209,3,2,1,0,1,0,7,167094,2900000
284,246,4,3,1,1,1,1,12,224349,7593000
122,111,1,1,1,0,0,0,11,61005,8120000
184,160,3,3,1,1,0,1,17,150865,3800000
178,153,2,1,0,1,0,0,21,129186,7350000
259,247,4,4,1,1,0,1,5,187421,2288000
146,131,1,2,0,0,0,0,16,99269,6528000
301,266,4,3,1,1,0,1,2,253302,6528000
262,251,4,2,1,1,0,1,2,217311,6528000
265,226,4,2,1,1,1,1,5,211405,8400000
293,258,4,3,1,1,1,0,3,211627,7840000
237,207,5,4,1,1,1,1,16,188706,8400000
315,309,5,2,1,1,1,1,14,257898,8400000
169,152,3,1,0,1,0,1,13,152107,4133000
207,201,3,2,1,1,0,1,16,160042,4800000
303,270,4,5,1,1,1,1,19,230600,8120000
149,136,1,2,0,1,0,0,17,102387,8400000
156,144,2,3,0,1,0,1,7,122437,6528000
217,215,4,2,1,1,1,1,18,162750,5256000
271,257,4,3,0,1,1,1,2,229333,3100000
556,472,8,5,1,1,1,1,5,487202,3565000
217,198,4,3,1,1,1,1,4,162343,3100000
138,121,2,2,1,1,0,1,8,131764,7900000
202,176,4,5,1,1,1,1,7,185731,5300000
236,202,3,1,1,1,1,0,21,174832,7840000
459,432,7,5,1,1,1,1,13,414339,17600000
139,133,2,1,0,1,0,0,21,87916,6580000
255,231,5,5,1,1,1,1,21,217314,6500000
306,303,5,3,1,0,1,1,12,254685,12000000
321,318,5,2,1,1,1,0,9,249379,8600000
127,125,1,1,0,0,0,0,18,70878,4320000
228,201,3,4,1,0,0,0,7,158796,3045000
228,219,3,1,1,0,0,1,18,171327,4133000
589,540,7,8,1,1,1,1,1,466090,3482000
278,256,5,3,1,1,1,1,14,245744,2288000
217,213,3,3,0,0,0,1,16,136267,6400000
317,271,5,3,1,1,1,1,8,256331,5320000
235,202,5,5,1,1,1,1,10,217545,7038000
230,205,4,2,1,1,1,1,5,200640,3101000
230,209,5,2,1,1,1,1,5,187211,6094000
236,231,5,4,1,1,1,1,20,210453,7840000
256,241,5,2,1,1,1,1,2,228680,8400000
129,119,1,2,0,0,0,0,8,91130,6858000
283,246,5,5,1,1,1,1,18,201186,3180000
284,261,5,2,1,1,1,0,16,206799,4144000
273,254,4,5,1,1,0,1,22,199661,3801000
234,204,4,3,0,1,0,0,14,176994,3030000
223,215,4,3,1,1,1,1,10,197182,4146000
236,213,3,3,0,0,0,1,3,193998,3100000
300,277,4,5,1,1,1,1,6,275385,4237000
120,108,2,1,0,1,0,1,15,104659,4054000
171,165,3,1,0,0,0,0,1,132813,2899000
220,202,3,2,0,0,1,0,19,124331,3045000
340,313,5,3,1,1,1,0,7,270665,3806000
260,252,4,4,1,1,1,0,12,194719,3800000
171,159,3,3,1,0,0,1,5,157885,6100000
276,270,4,5,1,1,1,1,11,251355,3650000
419,419,7,8,1,1,1,1,4,359759,6090000
141,123,1,1,0,1,1,0,5,97824,3946000
202,173,4,3,1,1,0,1,3,163604,3800000
160,139,3,1,0,0,1,0,22,115819,3261999
204,190,3,1,0,1,1,0,18,154226,2900000
191,168,4,2,1,1,1,1,12,163816,2900000
177,177,3,4,1,0,0,1,19,155553,6000000
265,263,4,5,1,1,0,1,13,211661,4057000
216,199,4,2,1,1,1,1,21,184707,4054000
150,145,1,1,0,0,0,0,5,102639,3261999
236,202,4,3,1,1,1,1,4,190095,3045000
298,285,4,2,0,1,1,0,6,209657,3180000
600,549,8,5,1,1,1,1,17,461944,15000000
195,179,3,3,0,1,0,0,3,159617,11200000
308,307,4,3,1,1,1,1,5,266912,18400000
341,334,5,2,1,1,1,1,17,259339,10000000
236,217,4,3,1,1,1,1,4,188580,16500000
171,153,3,1,0,1,0,1,16,112872,9851000
144,134,2,3,1,1,1,0,19,115755,15400000
222,222,3,2,0,0,0,0,8,156443,16000000
614,519,8,8,1,1,1,1,1,505628,13799999
226,199,3,3,1,0,0,1,9,176050,10400000
195,189,3,4,1,1,1,0,20,148716,16900000
277,272,4,2,1,1,0,1,22,187658,21500000
226,217,3,3,0,1,0,1,20,190954,19000000
227,206,3,4,1,1,0,0,11,201715,16399999
295,261,4,3,1,1,1,1,6,228924,11200000
557,522,7,4,1,1,1,1,7,436295,9257000
213,187,4,3,1,1,1,1,16,170024,8990000
166,143,3,1,1,0,0,1,13,155388,7368000
323,287,5,3,1,1,1,1,10,272332,8650000
138,123,1,1,1,0,0,0,3,105807,8091000
208,183,4,5,1,1,0,0,17,170442,7794000
252,240,4,2,1,1,0,1,17,216626,17100000
261,247,5,5,1,1,1,1,13,244312,17500000
201,178,3,3,1,1,1,0,22,174628,17100000
263,227,4,4,1,1,1,0,22,180876,11500000
235,235,5,5,1,1,1,1,16,194699,5814000
210,183,3,2,1,1,1,0,6,170996,6126000
273,260,4,3,1,1,1,1,13,198767,7738000
141,126,1,1,1,0,0,0,2,101111,5219000
104,102,1,1,0,0,0,1,7,84215,8103000
268,268,4,4,1,1,1,0,19,214119,5840000
324,294,5,2,1,1,1,1,21,317564,4184000
357,317,5,5,1,1,1,1,2,308434,4078000
297,288,5,2,1,1,1,1,3,253776,5698000
113,111,1,2,0,0,0,0,14,63983,4510000
307,275,5,4,1,1,1,0,4,248519,4989000
218,209,3,4,1,1,1,0,15,170894,4246000
180,167,2,2,0,1,0,1,21,141977,10300000
170,146,3,1,0,1,1,0,17,147953,8275000
298,293,5,5,1,1,1,1,9,256725,11600000
350,310,5,3,1,1,1,1,4,279998,11700000
285,271,5,5,0,1,1,1,22,216403,11500000
210,209,3,2,1,0,0,1,3,161878,20000000
135,115,2,2,0,1,0,0,18,93673,6000000
335,295,5,2,1,1,1,1,3,290408,18400000
544,520,7,8,1,1,1,1,14,445859,10200000
227,217,3,1,1,0,0,0,4,148368,10400000
232,227,4,2,1,0,1,1,17,193229,8484000
256,222,4,3,1,1,1,1,3,222795,8484000
366,332,6,5,1,1,1,1,8,310874,10000000
307,281,5,3,1,1,1,1,18,254003,12300000
394,338,6,4,1,1,1,1,20,337893,9516000
240,225,5,5,1,1,1,1,10,222895,16700000
435,433,6,4,1,1,1,1,17,350469,20200000
725,720,8,9,1,1,1,1,6,600911,18000000
316,284,5,2,1,1,1,1,21,235364,17200000
298,272,5,3,1,1,1,1,16,238390,11700000
188,161,3,1,0,0,0,0,21,122039,11200000
266,243,5,5,1,1,1,0,9,208523,20000000
170,148,3,4,1,1,0,0,1,107954,6600000
207,182,4,5,0,1,1,1,22,200328,3859000
134,118,1,1,1,0,0,0,22,66501,2288000
157,143,3,1,1,1,1,0,13,138940,2745000
210,209,3,4,1,0,1,0,18,162267,3859000
215,214,3,1,1,0,1,0,18,152985,2745000
421,369,6,6,1,1,1,1,11,364020,8083000
194,178,4,4,1,1,1,1,18,163060,7900000
224,211,3,2,1,0,0,0,7,150819,46000000
481,430,7,8,1,1,1,1,19,379563,3045000
154,139,2,2,0,1,0,1,17,117419,3116000
276,267,4,3,1,1,1,1,22,220950,3123000
276,253,4,3,1,1,1,0,11,196588,3100000
292,281,4,3,1,1,1,1,22,249436,4020000
214,209,4,4,1,0,0,1,10,176544,4133000
596,546,7,7,1,1,1,1,10,504998,3859000
138,128,1,1,1,0,0,0,12,94838,3311999
566,531,7,6,1,1,1,1,13,451547,2500000
100,95,1,1,1,0,0,0,11,83996,4144000
195,190,4,5,0,0,0,1,12,152240,3113000
210,196,4,2,1,1,1,1,1,169495,3554000
324,299,5,4,1,1,1,1,16,263755,3100000
248,248,4,3,1,0,1,1,14,169834,2745000
191,171,4,4,1,1,1,1,2,191526,6500000
217,193,4,2,1,1,1,1,8,178761,3400000
357,323,5,5,1,1,1,1,7,350032,2899000
219,201,3,3,1,1,0,1,9,155852,8000000
361,343,6,5,1,1,1,1,2,309079,6605000
262,234,4,4,1,1,1,1,12,198710,3100000
270,252,5,3,1,1,1,1,7,262941,3859000
600,557,7,8,1,1,1,1,5,493368,2288000
431,381,6,4,1,1,1,1,9,346409,3045000
303,261,4,4,1,1,1,1,19,251295,28000000
284,246,4,2,1,1,1,1,19,234010,2975000
175,151,3,2,1,1,0,0,5,125080,2969000
182,164,2,2,0,1,0,0,11,117982,8000000
155,155,3,1,1,0,0,1,9,155906,5000000
519,506,7,7,1,1,1,1,4,429117,3300000
262,233,4,2,1,1,1,1,17,224140,4200000
280,272,4,3,1,1,0,1,20,228012,5467000
238,238,5,4,1,1,1,1,20,189143,6743000
228,227,4,5,1,1,1,1,17,183264,3172000
213,204,4,4,0,1,1,1,1,175621,2500000
155,153,2,3,0,0,0,0,4,110488,3046000
141,123,2,2,0,0,1,0,7,104524,3100000
194,165,3,4,0,1,0,1,17,168839,3100000
174,156,3,4,1,1,0,0,14,133561,3100000
230,219,4,5,1,1,0,1,4,181601,3100000
123,118,1,1,0,0,0,0,4,70555,3800000
161,146,3,2,0,1,0,0,13,127806,2355000
280,251,4,4,1,1,1,0,2,230944,3030000
328,312,5,3,1,1,1,1,6,286363,3100000
183,169,2,1,0,1,0,0,1,121134,9100000
331,329,6,5,1,1,1,1,19,279025,260000000
125,125,1,2,0,0,0,0,2,78310,300000000
243,210,4,3,1,1,1,1,6,178970,4057000
305,300,4,3,0,1,1,1,8,208632,30000000
260,260,5,2,1,1,1,1,15,193754,3100000
339,338,5,4,1,1,1,1,8,294767,4144000
319,300,5,3,1,1,1,1,4,257297,3692000
162,143,3,1,1,0,1,0,1,126006,3946000
153,135,3,3,1,1,0,0,18,115932,3801000
462,451,6,7,1,1,1,1,8,378390,2700000
288,268,4,4,1,1,1,1,4,266133,3100000
296,265,4,5,0,1,1,1,9,227185,4250000
215,191,3,1,0,0,1,0,20,143477,3100000
271,238,4,3,1,1,1,1,20,226495,2745000
148,132,1,2,0,0,0,0,13,82225,3100000
360,318,5,5,1,1,1,1,1,325864,4176000
267,244,5,5,0,1,1,1,21,210471,3293000
208,193,3,1,0,0,1,0,4,133612,5750000
263,243,5,3,1,1,1,1,11,196636,3859000
187,169,2,1,0,0,0,1,5,119541,7020000
330,312,5,2,1,1,1,1,3,282510,3859000
310,271,5,2,1,1,1,0,5,252888,2745000
322,306,5,5,1,1,1,1,4,262696,3859000
297,277,5,2,1,1,1,1,15,241813,2745000
198,172,4,2,0,1,1,0,4,177584,8138000
234,205,5,3,1,1,1,1,6,209917,6500000
301,298,5,2,1,0,1,1,8,260909,8000000
117,102,1,1,0,0,1,0,9,97087,3859000
194,182,4,3,0,1,1,1,2,176801,3309000
287,259,4,5,1,1,1,0,8,219636,6200000
409,403,6,7,1,1,1,1,20,302855,6500000
107,103,1,1,0,0,0,0,6,87009,8500000
442,417,6,4,1,1,1,1,6,415335,7155000
204,200,3,1,1,0,0,0,13,148077,10200000
183,160,3,1,0,1,0,0,11,121004,5223000
158,146,3,2,1,1,0,0,10,144329,4940000
279,251,5,2,1,1,1,1,14,198409,6792000
236,227,3,1,1,0,1,0,11,161413,5913000
287,280,5,4,1,1,1,1,11,258554,2975000
157,147,2,2,0,1,0,0,11,99047,11800000
233,204,3,4,1,1,0,1,12,184289,19000000
195,176,3,2,0,0,0,0,1,127019,3390000
179,161,3,4,0,1,0,1,10,138309,2499000
141,120,2,2,0,1,0,0,4,86112,2800000
225,216,4,3,0,1,1,1,17,159535,4237000
464,425,6,4,1,1,1,1,6,411918,5814000
271,253,5,3,1,1,1,1,11,242661,11800000
441,381,6,7,1,1,1,1,20,364838,28000000
237,221,4,4,1,1,1,0,16,189172,5400000
197,172,4,2,1,1,1,1,22,188114,4237000
122,106,2,1,1,1,0,1,20,105860,3800000
127,115,1,1,1,1,0,1,21,97168,3950000
351,317,5,4,1,1,1,1,7,308320,6100000
362,353,6,5,1,1,1,1,18,277345,3800000
252,248,4,2,1,1,1,1,16,230307,3946000
200,193,4,3,1,1,1,1,22,167135,6094000
283,281,5,5,1,0,1,1,16,236414,3700000
239,215,5,2,1,1,1,1,10,218695,6043000
143,137,2,1,1,1,1,0,8,121905,4674000
568,545,8,8,1,1,1,1,19,417856,3482000
293,255,4,3,1,1,1,0,3,225575,3261999
269,262,5,2,1,1,0,1,11,227495,4057000
229,203,3,2,1,1,0,0,5,166727,2848000
205,182,3,4,1,1,1,0,21,181069,2899000
255,243,4,4,1,1,1,1,17,215751,13000000
304,270,4,5,1,1,1,1,21,244839,4133000
182,160,2,2,0,0,1,0,14,130237,6100000
307,286,4,5,1,1,1,1,4,255094,6090000
125,107,2,2,0,1,0,1,19,88005,4070000
182,177,2,1,0,0,0,0,20,116425,3800000
566,488,7,7,1,1,1,1,9,431578,3779999
256,233,4,2,1,1,0,1,21,218494,4000000
343,300,5,3,1,1,1,1,2,288076,2288000
218,202,3,3,1,0,0,0,1,140124,8820000
164,163,3,3,0,0,0,1,16,123944,4000000
167,159,3,2,1,1,1,0,1,117403,3725000
326,299,5,4,1,1,1,1,13,257581,6100000
328,323,5,5,0,1,1,1,6,286441,3090000
320,282,6,6,1,1,1,1,1,304855,3199000
240,210,5,3,1,1,1,1,2,226802,2549000
203,200,3,4,1,0,1,0,9,162074,5263000
331,299,5,3,1,1,1,1,7,311313,5238000
130,112,1,2,1,0,0,0,15,85673,5248000
528,484,7,8,1,1,1,1,18,404984,5301000
254,249,5,5,1,1,1,1,2,230150,4916000
278,262,4,3,0,1,1,0,11,221619,7077000
195,194,4,2,1,0,1,1,14,131331,7053000
107,97,1,1,1,0,0,0,1,70753,6768000
197,176,4,4,1,1,1,1,17,188162,5937000
280,255,4,3,1,1,1,1,10,227408,5320000
124,123,1,2,1,0,0,0,19,73492,2848000
281,271,4,5,1,1,1,1,20,221321,2900000
239,234,3,2,1,0,1,0,1,173067,4500000
253,248,4,3,1,1,1,1,21,210825,2288000
102,99,1,1,1,0,0,0,11,68266,5340000
323,283,5,4,1,1,1,1,7,265222,5030000
166,157,2,3,0,1,0,0,1,136777,13400000
301,298,6,7,1,1,1,1,9,278254,5322000
248,242,4,3,1,1,1,0,12,199657,3859000
186,186,3,1,1,0,0,1,5,138582,5814000
285,284,5,2,1,1,1,1,21,210318,7000000
335,305,5,5,1,1,1,1,14,259909,7000000
262,252,5,3,1,1,1,1,13,222899,4813000
120,104,1,1,0,0,0,0,1,79769,3900000
572,523,7,5,1,1,1,1,5,459856,4050000
100,92,1,2,0,0,0,0,4,53295,4700000
135,116,1,1,0,0,0,0,9,74426,9359000
231,208,4,3,1,1,0,1,9,217826,120000000
220,216,4,2,1,1,1,1,6,184168,6300000
291,262,4,3,1,1,1,1,5,269946,3110000
281,263,5,4,1,1,1,1,18,227872,3335000
203,176,4,4,1,1,1,0,10,178786,4050000
436,405,7,8,1,1,1,1,19,396899,3260000
216,213,3,3,1,0,0,1,15,176814,2288000
234,230,4,5,1,1,1,1,13,190652,3859000
128,127,1,2,0,0,0,0,3,83347,3261999
114,109,1,2,1,0,0,0,10,100557,5106000
320,318,5,5,1,0,1,0,11,231120,5077000
221,188,3,3,1,0,0,0,4,153235,5058000
297,278,4,4,1,1,1,0,16,246672,4650000
211,196,4,5,1,1,1,1,19,153837,3700000
105,95,1,2,1,1,0,0,16,66279,3900000
126,122,2,2,0,0,0,0,1,87588,3427000
201,173,4,5,1,1,1,0,9,193927,4864000
274,256,4,3,1,1,0,1,10,232699,2745000
220,206,4,4,0,1,1,1,5,199359,5187000
192,182,4,3,1,1,1,1,18,165613,13000000
214,193,4,3,1,1,1,0,16,168123,2536000
298,277,4,5,1,1,1,1,8,236278,270000000
302,287,5,3,1,1,1,1,13,253821,6425000
161,141,2,1,0,0,0,0,4,105808,6917000
174,160,3,3,1,1,1,0,19,155713,9359000
265,227,4,2,1,1,1,1,2,194080,3086000
236,229,4,5,1,1,1,1,4,196964,8500000
180,176,3,4,1,0,0,0,10,146738,3859000
249,234,4,2,1,1,1,1,14,194242,2848000
324,289,6,5,1,1,1,1,8,290058,3869000
119,118,1,2,0,0,1,0,15,88889,4864000
255,247,4,3,1,1,0,1,1,185321,3106000
305,291,4,3,1,1,1,0,6,243836,6014000
310,281,4,5,1,1,1,1,9,261909,3100000
184,182,3,4,1,0,1,0,8,121576,3200000
247,246,5,5,1,0,1,1,1,212976,6500000
157,146,3,1,1,1,0,0,3,135090,3100000
133,129,1,1,1,0,0,0,2,86156,4492000
209,197,3,3,1,1,0,1,3,177043,4455000
155,144,3,3,1,0,0,1,7,144837,4220000
490,418,7,6,0,1,1,1,18,374171,5000000
185,165,2,1,1,1,0,1,19,132039,15200000
310,269,4,5,1,1,1,0,17,240625,9700000
305,292,5,5,1,1,1,1,11,254621,5803000
150,131,3,4,0,1,1,0,6,145113,5803000
229,200,4,5,1,1,1,1,16,185230,5883000
248,224,4,2,1,1,0,1,18,187695,5803000
104,102,1,1,1,0,0,0,3,78341,5883000
262,246,5,4,1,1,1,1,15,222284,7498999
298,280,4,4,1,1,1,1,22,240792,5803000
235,230,3,1,1,0,1,0,21,150393,5883000
306,270,4,4,0,1,0,0,9,219790,190000000
340,291,5,5,1,1,1,0,5,340865,3800000
220,206,4,3,1,1,1,0,11,144037,3100000
